class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,38326,,100,88,0,0,0,0,0,0,16228,617578,854054,607088,28044,2872,965340,0,0,0,0,0,1850636,1557954,334640,252628,0,0,0,0,186,70,0,0,0,0,0,36226,738038,1329056,22544,0,3400,1556,1242,11174,1238774,860908,8806,4,0,0,615180,536396,148956,115006,95758,88586,217374,308584,24,0,2185720,22,34,334,2,965340,29414,163242,169288,201060,,,,,,,,128820,38326.3,2185720,2185720,2192348,17132,644,94548,971400,2125864,1209600,65116,0,104,0,1909634.88,0.0,213712.32,0,0,0,0,876,173636,737040,833776,353894,21762,4570,310,64,68,2185720,,4252,438,47430,115982,68736,1153716,723400,11848,62,0,182,246,1908870,34158,0,3304,0,52,1922192,1454,116,0,0,0,0,0,0,0,0,16448,34268,6140,0,0,88308,12776,29940,6096,0,0,0,0,215950,789.96,936,227022,318512,218422,103888,194660,200836,161514,143186,500588,57236,0,0
neg,66,,26,22,0,0,0,0,0,0,124,8104,5630,0,0,0,,,,,,,,,,,0,,,,24,32,0,0,0,0,0,0,0,0,13858,0,1062,148,212,138,3284,9014,0,0,0,0,10902,2000,260,216,54,38,74,286,24,4,,8,14,4,0,,,,,,,,,,,,,,66.48,,,30778,32,0,,,13858,,724,0,8,0,7433.28,0.0,5494.08,,,0,0,0,6554,6328,646,330,0,0,0,0,4,,,948,32,28,580,174,3074,8374,644,4,0,26,52,7122,1024,0,4,0,0,7972,80,110,0,0,0,0,0,0,0,0,,0,0,3982,1290,380,88,1120,112,0,22,0,0,0,,,6856,4536,1058,250,488,548,14,108,0,0,0,0
neg,35814,2,2130706432,584,0,0,0,0,0,10170,432458,1780398,699580,89462,13220,0,1242964,2978,142,0,6792,21100,2547460,2061878,767080,378086,0,0,0,0,502,2192,0,0,0,0,0,0,99608,2727646,198034,0,2824,1064,1188,2296,6058,1339140,1672718,0,0,0,1741502,426634,224576,157356,127768,95206,70516,57666,33728,90336,3322796,1772,3116,2832,4,1242964,44708,300884,463920,236580,344140,,,,,,,174420,35813.33,3322796,3322796,3254690,12010,24,82034,890600,3033052,1209600,139440,2,154,0,2317284.48,11.52,710525.76,16,838,0,0,33682,282986,773506,970426,511436,360824,91220,1208,100,112,3322796,0,8148,1302,131704,646228,111644,1590534,514668,20988,72,0,520,3752,2353482,754168,0,20,0,0,2354744,6504,2558,0,0,70,32,0,0,0,0,25944,8714,2586,6696790,900560,134286,19274,9346920,934494,3112308,22064,0,0,0,21.38,3232,738072,688702,477688,156504,208898,203362,347930,202980,1152,0,0,0
neg,31486,,950,882,0,0,0,0,0,0,19822,226782,791556,1132136,158796,47882,1122836,0,0,0,0,0,1866466,1371028,595654,454222,0,0,5228,0,2216,358,0,0,0,0,0,32820,753162,1203900,387092,0,1232,550,1102,267794,1643186,456092,7018,0,0,0,848228,361210,168394,147630,136320,132930,208698,363004,10548,12,2462440,18,30,190,46,1122836,42562,179154,409816,287200,291680,,,,,,,11620,31486.01,2462440,2462440,2459260,20336,374,828,38720,2376974,1209600,77508,0,102,0,1835087.04,0.0,540587.52,0,0,0,0,312,102318,271938,768592,1108422,117252,7248,892,0,8,2462440,,3056,350,148682,252148,165212,1566302,231644,9382,198,0,1414,1008,1860084,2606,0,114,0,0,1863196,1584,300,0,0,0,0,0,0,0,0,23198,30362,4588,0,0,54610,13776,4840,1598,0,0,0,0,1486040,688.62,834,559486,458264,287650,131606,230908,182440,162894,120280,229292,14154,0,0
neg,798,6,10,4,0,0,0,0,0,0,66836,28222,2450,0,0,0,36786,0,116,0,9870,51986,106910,98332,180180,7534,0,0,0,0,66,22,0,0,0,0,0,0,1338,75014,21156,0,2602,382,464,628,1294,85084,4540,2514,0,0,75198,15114,3998,1436,1116,464,146,36,0,0,297038,4,4,32,2,36786,1164,157336,22164,,,,,,,,,179140,798.18,297038,297038,300148,260,0,29068,296140,97730,1209600,1722,0,34,0,44827.2,15978.24,35239.68,48,154,0,0,37684,27498,22140,10114,58,14,0,0,0,8,297038,0,2078,116,626,1504,9606,25954,56238,1336,50,0,6,24,44280,76,0,2,0,0,47334,230,202,0,0,60,70850,0,0,0,0,1238,116,24,10508,1530,492,376,1080,108,277196,74,0,0,0,362.06,286,53956,9494,2390,2546,3100,5494,10606,9922,0,0,0,0
neg,60888,,0,,0,0,0,0,0,0,42638,1132046,2461022,61628,0,0,1910904,5534,0,0,0,0,3061342,2547130,1001124,466900,0,0,0,0,0,0,0,0,0,0,0,33530,2463492,1048870,151442,0,4140,1536,1894,2902,44048,3636508,6304,2,0,0,1550622,656310,536934,445430,336520,158540,12952,26,0,0,4062762,0,82,32,76,1910904,68982,589994,399846,337980,234700,272480,1310700,1310700,1310700,1310700,1310700,150140,60888.54,4062762,4062762,4034912,17873,575130,39628,429120,3697334,1209600,0,,,,3357588.48,0.0,335426.88,,,0,0,18552,502890,2321512,801220,44334,7436,1370,20,,0,4062762,,3828,402,64224,254326,153080,2662514,554476,4472,12,0,,,,,,,,,,1750,50,0,0,0,0,0,0,0,0,39472,36766,8816,0,0,98302,14120,12003360,1259022,0,0,0,0,59888530,,,352284,521640,436668,244118,902324,701274,290636,105802,142586,2,0,0
neg,46,,2130706432,8,0,0,0,0,0,0,78,3278,8048,1310,0,0,4812,0,0,0,0,0,12728,9748,8724,1188,0,0,0,0,50,20,0,0,0,0,0,0,12714,0,0,0,390,38,52,112,5270,6852,0,0,0,0,11106,1238,230,56,42,28,14,0,0,0,21476,0,4,0,0,4812,314,5622,3082,,,,,,,,,8540,45.29,21476,21476,22448,23,0,2026,21300,12714,1209600,890,2,2,0,7336.32,0.0,5330.88,0,0,0,0,0,2166,4284,5616,626,22,0,0,2,10,21476,,124,28,292,1444,1470,2390,5416,1516,34,0,16,234,8204,4,0,2,0,20,8210,82,24,0,0,0,0,0,0,0,0,188,0,0,0,0,410,118,17600,1770,0,0,0,0,0,370.9,48,5870,5788,686,178,162,18,12,0,0,0,0,0
neg,1088,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,32194,0,86,0,4102,6400,72706,57170,49430,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126332,0,0,0,0,32194,1200,28252,20646,,,,,,,,,48400,1087.15,126332,126332,1168,0,0,11760,125240,0,1209600,0,,,,63388.8,0.0,25702.08,0,0,0,0,0,0,0,0,0,0,0,0,,0,126332,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,72090,,0,,0,0,0,0,0,158,147162,2187778,2629600,333158,5578,0,2458950,0,0,0,912,1586,5027024,4435972,1923560,468792,0,0,0,0,0,0,0,0,0,0,0,210282,3727018,715144,650990,0,4214,1014,1596,237740,4092950,964094,1824,0,2,0,2166616,1132936,455892,337284,257946,234768,591800,126192,0,0,6952594,0,296,1374,0,2458950,71668,1566792,355266,411660,413740,275820,321060,314360,,,,176280,72090.12,6952594,6952594,6945734,23420,743088,81640,891720,5303434,1209600,0,,,,4204397.76,0,1078180.8,0,0,0,0,4440,543380,2182848,1980728,536944,44688,9572,834,,0,6952594,,9134,1022,3542,502712,339120,2939880,1500900,7124,0,0,,,,,,,,,,6612,150,0,0,0,0,0,0,0,0,34794,0,0,0,0,0,0,0,0,0,0,0,0,40501130,2231.88,2500,1142974,965364,616758,330624,590946,496940,439432,331476,383786,5134,0,0
neg,6,0,2,0,0,0,0,0,0,0,432,3132,3568,0,0,0,2870,0,116,0,0,0,13480,11798,3256,84,0,0,0,0,16,4,0,0,0,0,0,0,0,0,7132,0,1088,0,2,8,8,5334,692,0,0,0,6044,174,54,48,224,474,44,50,20,0,16758,0,4,2,0,2870,118,2150,1096,,,,,,,,,3160,6.17,16758,16758,20070,26,24,1588,16580,7160,1209600,200,6,2,0,1310.4,0.0,4820.16,0,14,0,0,292,1490,4190,986,174,0,0,0,4,12,16758,0,1088,10,8,10,2462,1486,1586,446,36,0,0,8,878,42,0,0,0,0,1522,24,42,0,0,0,0,0,0,0,0,116,0,0,84,80,26,12,1140,126,15896,8,0,0,0,75.4,36,5988,1036,26,12,70,0,0,0,0,0,0,0
neg,39464,,5796,4426,0,0,0,0,0,0,1986,653998,2143444,566542,50070,108,,,,,,,,,,,0,,,,6558,1706,0,0,0,0,0,1869308,1546840,0,0,0,4726,1890,3352,183520,2633382,587220,2056,2,0,0,1529104,512366,239764,187142,188530,442082,317160,0,0,0,,172,94,2124,4,,,,,358380,397260,,,,,,,340480,39464.48,,,3633908,21976,208436,113200,1206900,3416148,1209600,155402,0,238,0,2852818.56,24275.52,533000.64,0,0,0,0,0,59838,726690,1667812,873392,78622,7968,1826,11350,11408,,,4558,736,266170,283288,199002,2135606,513846,12704,238,0,12072,5046,1483864,61560,0,8934,0,0,2873570,4086,398,0,0,1330,24972,0,0,0,0,,30508,5342,0,0,118422,33466,2973920,894026,3195098,19608,0,0,334800,1470.5,1462,590588,1179298,466954,153560,360694,266978,319514,77174,1388,0,0,0
neg,363282,2,1994,334,0,0,0,0,0,266302,5188924,11329952,3527266,392334,34798,414,9887842,4620,0,0,325864,442574,18439934,17061948,3972290,1263566,0,0,0,0,3976,1004,0,0,0,0,0,0,0,648666,20091324,0,20096,4400,4278,39418,228086,20229016,202608,12088,0,0,8238584,5804330,2220376,1404238,902118,702174,499922,448004,207888,312356,22741470,5672,12778,16082,6,9887842,236866,2124976,1838598,256800,312320,202060,206140,186280,209060,196720,215040,166280,363281.86,22741470,22741470,22502092,100739,25006,69280,933120,20767504,1209600,460724,0,154,0,17877762.24,0.0,2872199.04,14,2512,66,6188,775758,2647716,6304920,4882818,3163808,2038646,885608,34462,886,1502,22741470,0,26728,4036,1436548,1694720,937712,15581528,1047370,11266,82,0,432,430,1782502,1159258,66,2558,0,0,1879734,23870,7794,0,0,0,0,0,0,0,0,120056,55790,18762,19172808,3748564,432620,82536,645520,114484,22303916,17154,0,0,102088110,,8086,3006772,2449266,1175312,419734,699884,2516802,4456742,5918234,97224,20,0,0
neg,123286,,0,,0,0,0,0,0,0,8070,1317884,5700578,2099398,97644,6306,4595394,0,0,0,0,0,8025838,6975208,1632310,849400,0,0,0,0,0,0,0,0,0,0,0,118848,2723134,5826398,561500,0,12656,8744,12326,25768,2604044,6561462,4880,0,0,0,3988898,1363920,636172,440326,401584,878466,1452962,67552,0,0,9660568,0,34,670,740,4595394,130306,656594,972080,177800,166580,153680,173240,224420,235320,246280,,233040,123285.8,9660568,9660568,9513196,56663,801158,103202,1169460,9229880,1209600,0,,,,7576429.44,0.0,1640730.24,0,0,0,0,0,153880,2705120,4619464,1514332,202026,33552,1506,,0,9660568,,12064,2020,355042,1161732,504056,5560770,1615330,18866,0,0,,,,,,,,,,9776,724,0,0,0,0,0,0,0,0,73112,119070,21434,0,0,293744,53862,11353220,2019742,0,0,0,0,5105900,3874.42,5136,1708406,2318300,994228,481512,1035146,855488,657864,433574,687316,58046,0,0
neg,31034,,2130706434,0,0,0,0,0,0,0,406,237020,1428932,551916,57534,1780,1129576,0,0,0,0,0,1887980,1505648,548144,341278,0,0,0,0,992,270,0,0,0,0,0,15810,761502,459890,1040386,0,3680,2002,7818,8482,133654,2121462,488,0,0,2,767612,496530,176718,141574,101874,85748,163282,344250,0,0,2436358,262,244,372,30,1129576,39298,236444,306672,283840,256220,,,,,,,3800,31033.14,2436358,2436358,2433756,16965,1418,119438,13200,2277588,1209600,65758,0,0,0,1773735.36,0.0,501300.48,4,600,0,0,0,7048,472662,1399746,378512,15912,3284,424,0,34,2436358,,4078,342,48632,307330,90582,1078952,728122,19238,312,0,0,0,0,0,0,0,0,0,0,1728,294,0,0,0,0,0,0,0,0,24948,25416,13386,0,0,34864,10174,3511660,389184,2385120,7860,0,0,1033130,883.54,880,520600,331020,238890,137354,337940,364814,243370,92760,10840,0,0,0
neg,41280,,136,120,0,0,0,0,0,0,13550,680152,1600072,464182,22998,304,1340694,0,0,0,0,0,2468162,2167532,502628,230156,0,0,0,0,500,252,0,0,0,0,0,75876,944952,579790,1180640,0,4094,4984,11664,151182,1857962,751338,34,0,0,0,1100270,636702,354310,197080,130332,97392,114700,150468,4,0,2971620,298,734,778,2,1340694,35860,241478,254098,177440,234720,,,,,,,80880,41280.06,2971620,2971620,2937016,16150,1604,39620,542980,2781258,1209600,72114,0,166,0,2365087.68,0,335736.0,0,0,0,0,362,158690,1237998,1132554,236008,13500,2076,70,458,466,2971620,,4576,554,32194,161156,140302,2014886,398714,28548,326,2,214,592,2334124,228502,62,24546,0,0,2405270,1930,132,0,0,0,0,0,0,0,0,21084,21500,4792,0,0,84318,13642,98700,15636,0,0,0,0,12311280,1303.34,1370,357594,460790,320234,186392,677050,590062,175692,12220,1200,24,0,0
neg,38,,26,16,0,0,0,0,0,0,102,4996,9810,0,0,0,5458,0,0,0,0,0,13874,9548,30290,1834,0,0,0,0,50,14,0,0,0,0,0,0,13812,0,1096,0,1278,64,90,132,920,12424,0,0,0,0,12794,1140,368,144,118,178,156,10,0,0,44182,2,6,0,0,5458,388,24530,5576,,,,,,,,,29980,38.4,44182,44182,47024,32,0,4214,43940,14908,1209600,1010,0,6,0,6715.2,1365.12,5657.28,0,28,0,0,0,3516,10480,714,170,28,0,0,8,12,44182,,1262,22,28,432,1012,2588,8550,886,128,0,62,98,6020,36,0,22,0,0,7172,80,72,0,0,860,3402,0,0,0,0,266,8,2,0,0,454,114,100,8,0,0,0,0,0,93.42,60,8710,5300,692,80,82,14,6,6,18,0,0,0
neg,122504,,,,,,0,0,0,200,241460,4731334,4409000,649522,27314,1374,4187514,151386,200,,396,516,7622880,6263616,2830144,1301464,,0,18126,0,,,0,0,0,0,0,155286,4823060,433132,4648726,0,15914,26562,64698,138580,3801682,5955798,56968,2,0,0,3425486,1340960,735172,703330,723576,861380,1335922,893312,40662,404,10454964,,,,,4187514,155078,1176130,1642240,463980,313000,316140,256260,257100,318580,284400,284020,301640,122504.12,10454964,10454964,,82533,,,753340,,1209600,,,,,8543727.36,0.0,1512533.76,,,0,0,30052,1947426,5064878,2416882,386346,124508,64610,25502,,,10454964,,8226,1688,718278,457702,1264208,7082906,518456,8740,0,0,,,,,,,,,,,,,,,,,,,,99680,,,,,,,,,,,,,,,,1557214,2601674,1646650,1118932,2577254,529180,13510,6338,9304,148,,
neg,43314,,612,,0,0,0,0,0,0,444,621434,2091632,447028,7564,0,1406770,0,0,0,0,0,2562508,1994040,722618,520458,0,0,0,0,1806,458,0,0,0,0,1482,162426,1373998,1456912,173284,0,3478,2022,3600,523212,2304020,331766,2,2,0,0,1302708,505536,243542,204866,256888,589066,65496,0,0,0,3285568,0,28,50,0,1406770,51148,292890,426220,255420,236840,,,,,,,225100,43314.84,3285568,3285568,3290376,21178,145418,82518,860920,3168102,1209600,0,,,,2538605.76,0.0,626798.4,0,0,0,0,0,45640,812126,1676902,598044,26574,7712,1104,,0,3285568,,4028,554,116106,445804,186666,1445442,947858,21528,116,0,,,,,,,,,,2190,82,0,0,0,0,0,0,0,0,27372,29986,5254,0,0,102622,15470,3563600,806456,0,0,0,0,3314840,1386.74,1114,653004,735314,400548,150344,250330,181630,155556,126650,436064,78662,0,0
neg,59804,,348,,0,0,0,0,0,0,852,553046,2674960,670470,67886,1312,1815908,0,0,0,0,0,3601490,3229468,625278,317452,0,0,0,0,272,1842,0,0,0,0,0,864,867634,2199070,900958,0,2414,1826,2666,22912,2252516,1684286,1906,0,0,0,1249690,1159510,454690,321542,230152,175450,257418,120074,0,0,4227310,154,396,1252,0,1815908,48982,378570,242850,173160,167560,200760,,,,,,77460,59804.81,4227310,4227310,4211146,21869,50710,54188,591020,3968526,1209600,0,,,,3403380.48,0.0,562931.52,0,0,0,0,0,84688,1675894,1844698,332622,28178,2438,8,,0,4227310,,4602,582,90896,380242,204932,2282170,982568,22392,142,0,,,,,,,,,,1950,90,0,0,0,0,0,0,0,0,22872,55460,11880,7847534,1936694,148506,19214,7699800,998300,116350,5364,0,0,693860,1181.36,1288,580022,647668,455198,234804,609398,845482,509990,78934,7030,0,0,0
neg,40,2,2130706460,58,0,0,0,0,0,0,736,8792,3362,0,0,0,4990,0,0,0,0,0,11300,6794,32554,1464,0,0,0,0,30,114,0,0,0,0,0,0,0,7854,5036,0,118,30,42,314,770,600,11016,0,0,0,9886,1442,418,220,100,86,374,62,106,196,43890,2,10,0,0,4990,328,28406,4062,,,,,,,,,32200,39.17,43890,43890,43596,39,0,4164,43580,12974,1209600,890,2,8,0,5647.68,0.0,6311.04,0,34,0,0,242,5760,5614,598,676,0,0,0,0,24,43890,0,1076,26,18,764,796,1690,7720,792,8,0,88,234,6144,52,0,2,0,0,6170,98,112,0,0,0,0,0,0,0,0,260,0,0,5270,710,202,64,14140,1410,36532,30,0,0,0,1.04,76,7508,3982,1276,110,14,0,0,0,0,0,0,0
neg,49792,,2130706432,1418,0,0,0,0,0,2832,127582,1152470,2001468,913880,104192,3090,1969308,0,0,0,1286,3064,3483030,2584632,1317400,703926,0,0,644,0,6378,668,0,0,0,0,0,0,45068,3839476,420970,0,5902,2862,3700,6908,520454,3765472,216,0,0,0,1751718,952750,294066,232034,191002,167088,220802,465792,30262,0,4803964,44,148,344,54,1969308,75274,494632,815670,294860,303360,333420,,,,,,364820,49792.64,4803964,4803964,4737378,26740,788,100842,1151720,4305514,1209600,125572,2,134,0,3134649.6,0.0,1162634.88,0,500,0,0,19666,362496,1304538,1708610,844544,56852,8360,448,110,118,4803964,,13056,1996,131052,731788,295718,1891564,1187464,52366,510,0,2396,1960,3168728,1546,0,438,0,32,3178020,7876,1076,0,0,0,0,0,0,0,0,60984,33398,22502,0,0,53096,12018,2439260,251954,0,0,0,0,9792580,3741.0,4208,1200804,887020,506494,222400,471582,372920,263564,164766,211024,4940,0,0
neg,43456,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,1319308,0,0,0,59830,101630,2499910,2218054,836964,286834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397076,0,0,0,0,1319308,36424,595310,239766,292900,312380,,,,,,,227120,43456.44,3397076,3397076,946,0,0,94664,973380,0,1209600,0,2,46,0,2498567.04,17.28,364244.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397076,0,0,0,0,0,0,0,0,0,0,0,320,1546,2380870,342428,0,20472,0,0,2515908,0,0,0,0,0,0,0,0,0,0,20056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,8,,16,16,0,0,0,0,0,0,14,0,3630,1992,0,0,1786,0,0,0,0,0,5098,3396,3420,892,0,0,0,0,18,8,0,0,0,0,0,0,4614,0,1022,0,1052,6,6,12,2272,2288,0,0,0,0,4636,270,284,46,36,242,122,0,0,0,8524,0,2,0,0,1786,98,1478,1936,,,,,,,,,3380,8.81,8524,8524,11568,17,236,810,8480,5636,1209600,292,2,2,0,1779.84,0,2816.64,0,0,0,0,0,292,1262,3730,322,30,0,0,2,6,8524,,1058,6,8,58,714,2442,1046,258,46,0,52,70,1484,12,0,8,0,70,2092,58,30,0,0,0,0,0,0,0,0,78,0,0,0,0,50,22,1660,270,0,0,0,0,0,30.52,18,4036,1490,76,12,16,6,0,0,0,0,0,0
neg,269332,,0,,0,0,0,0,0,0,157032,4466558,10574456,2501860,34386,5964,9959912,0,0,0,176,246,14778512,11802740,4328724,2458446,0,0,103618,0,0,0,0,0,0,0,0,1220,7952598,8409990,1377468,0,19550,10742,17638,1349958,13011396,3331966,26,0,0,0,6704492,2339284,1475878,1203634,1069624,1150168,1687630,1747098,340496,22972,19112182,1012,288,1828,366,9959912,357776,2445430,1838938,319760,259460,250260,240160,211820,458320,211720,212460,230400,269331.84,19112182,19112182,18725446,128224,780308,55378,909340,17741276,1209600,0,,,,16420442.88,0.0,1299515.52,,,0,0,12520,1314796,7057762,8348664,834162,143482,28098,1792,,0,19112182,,18266,3976,382938,486256,1478122,13872266,1468700,30744,8,0,,,,,,,,,,11484,378,0,0,0,0,0,0,0,0,285184,211506,44442,50555824,11411008,547230,64558,33703260,4801828,0,117198,0,0,94759740,,,1394296,3604032,2768078,1553322,4317476,2521066,1143362,343960,95632,52,0,0
neg,5488,,82,72,0,0,0,0,0,0,40986,151180,123606,20758,0,0,153994,0,0,0,0,0,326002,292686,83738,21392,0,0,0,0,92,66,0,0,0,0,0,10664,233784,92082,0,0,340,42,122,178,75824,260014,10,0,0,0,109384,131474,40764,24734,14308,7756,5328,2778,4,0,409876,20,442,194,0,153994,4104,60822,22694,,,,,,,,,82640,5487.37,409876,409876,409626,1471,1024,40208,408440,336530,1209600,10798,0,10,0,293923.2,0.0,42254.4,0,0,0,0,7100,116628,134744,73576,3510,876,96,0,18,26,409876,,692,124,3250,22116,7062,143598,154536,4966,186,0,136,210,296186,55016,0,2,0,12,297494,294,90,0,0,0,0,0,0,0,0,2174,3336,692,0,0,10608,1758,4340,1480,0,0,0,0,431300,238.9,242,45042,43612,39454,18574,40636,84050,24828,17648,22054,632,0,0
neg,38590,,2130706432,104,0,0,0,0,0,0,164402,1172214,783534,114168,3016,0,950680,0,0,0,948,1538,2058900,1849788,335738,175830,0,0,0,0,200,50,0,0,0,0,0,5746,466390,321622,1443576,0,1354,908,2786,7182,100320,2124732,52,0,0,0,618252,591892,274468,207874,158554,120912,123406,139940,2036,0,2395864,218,1096,1310,6,950680,24056,199024,136286,164000,,,,,,,,168460,38590.85,2395864,2395864,2392042,14047,3190,116554,1182340,2237334,1209600,47396,2,52,0,1892418.24,0.0,343703.04,44,464,0,0,27974,652406,1134826,363974,54170,3538,446,0,8,12,2395864,,2446,330,64458,201680,106630,1229122,617456,15048,164,0,246,114,1884644,93934,0,326,0,62,1913350,1576,314,0,0,0,0,0,0,0,0,12084,19330,10718,0,0,43810,12514,4824360,493774,0,0,0,0,1324980,702.08,730,361164,269242,155528,85686,191050,259580,224038,205596,462572,22878,0,0
neg,88806,,2130706432,206,0,0,0,0,0,0,73620,1366922,4094360,1774454,170326,15144,3007308,0,0,0,0,0,7183994,6604442,1087590,485762,0,0,1956,0,806,222,0,0,0,0,25348,522810,4665428,1020766,1260474,0,4824,1014,1550,4068,183476,7299226,668,0,0,0,3116792,1921656,573396,421154,345462,304752,367408,443266,940,0,8272556,150,198,508,18,3007308,59140,655092,430908,260240,119760,137480,117240,128500,147340,,,165680,88806.0,8272556,8272556,8226112,39383,26632,95292,1001920,7494826,1209600,207878,2,162,0,5734834.56,23280.0,1730064.96,0,576,0,0,1304,370794,2088962,3721240,1212124,84330,14812,1260,86,90,8272556,,11274,1282,328784,1180072,545136,4253344,1126588,48102,244,0,358,662,4150462,45702,0,49390,0,22,5787904,5600,286,0,0,620,23698,0,0,0,0,33190,93382,36616,0,0,136910,24002,34191780,3666012,189874,28632,0,0,8806010,2284.56,2650,1811890,1703938,988218,446082,966932,692702,428268,215206,239164,2426,0,0
neg,23310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23309.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,16,0,58,44,0,10,0,0,0,0,6,470,6414,0,0,0,2492,0,0,0,0,0,15176,12092,10222,658,0,0,0,0,36,56,0,0,0,0,0,0,0,0,6890,0,70,14,22,496,500,276,5512,0,0,0,5404,424,246,148,110,390,150,6,10,2,25418,2,8,2,0,2492,188,8102,2082,,,,,,,,,10040,16.16,25418,25418,25878,29,0,2400,25140,6950,1209600,364,2,4,0,2553.6,0.0,3397.44,0,18,0,0,0,230,5768,784,108,0,0,0,16,16,25418,0,1004,8,10,134,924,4056,718,36,0,0,136,142,2936,128,0,12,0,0,3150,42,70,0,0,0,0,0,0,0,0,212,0,0,1660,516,66,30,4640,466,9712,16,0,0,0,1.12,48,4482,1964,286,60,50,36,12,0,0,0,2,0
neg,121310,,646,610,0,0,0,0,0,864,330654,2779926,2782884,637848,18330,316,3371332,0,0,0,442,926,6026546,5415754,715766,485204,0,0,0,0,438,134,0,1958,7218,6966,14140,18938,625064,4958296,918242,0,3164,392,736,1534,7178,6537792,26,0,0,0,1504668,1310676,998892,881602,634628,414976,552034,253346,0,0,6744210,194,2840,1486,0,3371332,71296,200284,512168,126400,117800,140360,125660,126000,,,,67160,121309.39,6744210,6744210,6734236,35142,2768,60624,680720,6550822,1209600,156750,4,84,0,5649862.08,0,893891.52,0,944,0,0,20196,1386174,2537654,2037250,500892,57546,9792,1318,150,182,6744210,,9202,1268,38778,633502,296188,4752684,808618,10582,0,0,1260,250,5736640,1700298,0,1244,0,16,5739270,5534,460,0,0,0,0,0,0,0,0,32682,26634,6290,0,0,102468,21130,4920,1940,0,0,0,0,80311340,2302.28,2826,974008,713576,259194,143720,352730,357088,439902,1365444,1944554,606,0,0
neg,194,,20,20,0,0,0,0,0,0,300,19732,4678,110,0,0,8848,0,172,0,0,0,33156,29412,5712,1510,0,0,0,0,26,10,0,0,0,0,0,0,22938,0,1882,0,1994,18,26,36,170,22576,0,0,0,0,16166,6502,1134,442,272,88,168,48,0,0,38888,0,48,0,0,8848,432,2024,3660,,,,,,,,,5480,194.82,38888,38888,40574,67,20,3732,38680,24820,1209600,1318,0,10,0,17158.08,0.0,5706.24,0,14,0,0,0,7676,15914,1046,184,0,0,0,0,4,38888,,2036,18,42,1512,972,10000,8528,1604,108,0,30,104,16748,5762,0,38,0,0,18184,80,40,0,0,0,0,0,0,0,0,272,70,14,0,0,788,178,2180,306,0,0,0,0,0,97.08,58,7956,7090,4976,4700,76,22,0,0,0,0,0,0
