class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,39972,62,56,0,0,0,0,0,0,282264,1281462,944948,334072,17550,736,1223880,0,0,0,1408,1972,2717162,2484080,316202,184668,0,0,0,0,124,32,0,0,0,0,0,50012,978300,1287312,545408,0,1916,1330,4188,122756,1738790,991986,66,0,0,0,828186,870870,344288,243042,184772,146854,145518,96508,994,0,3035268,34,4,262,0,1223880,26996,183558,131748,124920,129320,,56980,39971.44,3035268,3035268,3046406,16296,1362,59048,610540,2861032,1209600,96898,0,70,0,2544695.04,0.0,314425.92,0,0,0,0,56136,682068,1112788,785084,212324,10924,1664,44,0,6,3035268,4024,520,109552,156710,161984,1980846,425174,21960,262,0,90,128,2504200,75384,0,99684,0,18,2570808,1750,68,0,0,0,0,0,0,0,0,14014,37546,6572,0,0,79608,11598,162000,25900,0,0,0,0,1140450,992.64,1140,336290,669430,480346,238562,472008,392502,135768,60016,70998,5112,0,0
neg,180242,492,,0,0,0,0,0,35482,3337082,5482476,1871304,387210,7492,0,5068050,0,0,0,67912,94470,10320762,9521472,1261836,688392,0,0,0,0,0,0,0,1672,7506,6370,12290,16632,432980,7376440,3267156,0,6454,1178,1578,2980,81130,11027614,112,0,0,0,3544620,2611024,1754898,1233910,725956,526638,711782,12218,0,0,11652592,1224,4780,2992,0,5068050,114556,583092,676226,138080,111180,125700,86980,180241.36,11652592,11652592,11648018,63716,1141496,64054,741460,11121046,1209600,0,,,,8619045.12,0.0,2492550.72,0,1022,0,2024,705758,6102668,2782042,1237582,266854,21522,2576,20,,5232,11652592,15318,1900,153924,1315258,584954,2392548,6440920,215022,1200,2,,,,,,,,,,7380,294,0,0,0,0,0,0,0,0,55586,48350,10418,0,0,176686,28726,14124660,2749746,9472760,1452,0,0,47725180,3932.12,4476,2568294,1327694,428242,201476,574080,663118,951396,1324186,3053170,29390,0,0
neg,62058,1128,1018,0,0,0,0,0,0,4424,109070,2950368,1074588,84614,4552,1755662,0,648,0,0,0,3835966,3405346,552828,373314,0,0,1036,0,2642,364,0,0,0,0,0,12684,1826106,1969292,419534,0,4700,1978,4836,948376,3008254,259388,84,0,0,0,1335008,1043256,327826,264036,229240,209642,356468,432332,29808,0,4389392,524,12340,816,10,1755662,43984,291872,259838,144720,128360,176280,97220,62058.04,4389392,4389392,4406160,30930,22514,72404,753560,4227616,1209600,117000,2,64,0,3575081.28,0.0,647861.76,0,0,0,0,962,3788,861100,2695062,630484,28822,6738,660,280,326,4389392,7228,718,104718,308142,219520,2816052,755740,15448,48,2,1760,1262,3513890,79066,0,9092,0,24,3596500,2424,150,0,0,0,0,0,0,0,0,23396,58556,19896,0,0,93664,14876,12348640,1404768,3472166,5870,0,0,4614270,1269.86,1464,675630,824688,545942,281886,512940,468916,340748,197502,346924,32440,0,0
neg,16,30,,0,0,0,0,0,0,4548,1816,1426,0,0,0,2150,0,112,0,1140,2216,6792,5346,13164,380,0,0,0,0,64,70,0,0,0,0,0,0,0,1804,5986,0,1510,2,6,2,4,3852,2414,0,0,0,6014,414,226,230,140,50,32,570,10,104,21112,0,14,20,0,2150,146,11062,2016,,,,13000,16.32,21112,21112,22504,33,0,1994,20920,7822,1209600,362,,,,2175.36,0.0,4185.6,0,12,0,0,4382,1846,100,846,612,4,0,0,,10,21112,1520,8,10,8,2,1534,4078,598,32,0,,,,,,,,,,22,98,0,0,0,0,0,0,0,0,204,0,0,560,138,98,30,0,0,21272,16,0,0,0,105.24,44,5822,1596,170,28,58,88,24,4,0,0,0,0
neg,41076,668,630,0,0,0,0,0,0,8946,826172,1499478,214832,5814,0,1048280,0,0,0,0,0,2253536,1926428,489092,269612,0,0,0,0,1942,218,0,0,0,0,0,242038,1968260,344944,0,0,5156,4888,9416,25896,1566310,943264,298,12,0,2,837606,612920,221796,143736,100126,79254,109812,444500,5492,0,2743228,1416,1386,1914,24,1048280,28392,249316,236220,252020,193760,,37160,41076.65,2743228,2743228,2738818,18834,14520,28454,317420,2555242,1209600,65822,6,70,0,2171816.64,0.0,381496.32,0,0,0,0,70,309754,1102976,1047642,81834,9930,2846,190,168,174,2743228,4216,550,53012,158548,147456,1149498,1025956,15950,56,0,950,524,2087710,542422,0,218,0,30,2198852,2312,146,0,0,0,0,0,0,0,0,16888,21978,12692,0,0,58464,11350,4598780,579604,1510084,5062,0,0,39398310,959.7,1236,401414,513264,211480,101090,190386,227026,179910,195658,516288,18726,0,0
neg,492,6,2,0,0,0,0,0,0,7130,28498,1256,0,0,0,19194,0,42,,406,956,45172,39050,25054,1564,0,0,0,0,8,0,0,0,0,0,0,0,0,0,36884,0,1394,34,58,82,98,35218,0,0,0,0,16148,11282,6454,1416,1082,314,112,76,0,0,70684,0,16,0,0,19194,540,18862,6162,0,0,0,24620,491.57,70684,70684,,168,4,,70080,,1209600,870,8,4,0,25112.64,0.0,10725.12,0,40,0,0,4624,9574,5030,3408,14232,14,2,0,4,18,70684,1360,20,510,260,1206,4922,26680,1874,52,0,4,0,25150,12552,0,0,0,0,27368,200,152,0,0,0,0,0,0,0,0,484,20,2,4892,2546,306,64,1040,104,6296,34,0,0,0,,108,12402,4804,884,376,1188,1136,1546,14548,0,0,0,0
neg,10820,2130706432,,0,0,0,0,0,0,13860,116414,344810,133236,1664,0,248394,0,0,0,0,0,677868,643098,68864,26324,0,0,0,0,902,290,29940,12506,7976,11862,4560,54010,160546,154002,174582,0,754,826,1294,3546,138318,465240,6,0,0,0,209724,303774,63678,22892,7414,2150,338,14,0,0,746804,48,264,126,0,248394,4010,31564,37184,,,,68040,10819.27,746804,746804,743698,2327,66318,74114,745860,609984,1209600,0,,,,552758.4,0,56827.2,10,130,0,0,0,48994,287960,215250,55450,1892,438,0,,4,746804,662,108,24120,55318,27302,427018,74010,1398,48,0,,,,,,,,,,494,34,0,0,0,0,0,0,0,0,2364,2426,1046,306040,39552,8484,1508,14839280,1532464,737810,1956,0,0,9819270,205.98,210,59620,41526,40026,29486,150364,268670,13124,3100,3848,220,0,0
neg,8,16,16,0,0,0,0,0,0,0,758,3118,0,0,0,990,0,0,0,0,0,2970,1784,18210,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876,0,36,34,40,752,630,1508,876,0,0,0,2730,252,234,92,36,384,144,4,0,0,21194,0,6,2,0,990,102,17258,938,,,,18120,8.76,21194,21194,23288,25,0,2066,21100,3904,1209600,180,8,0,0,1217.28,0.0,1393.92,0,8,0,0,0,736,1990,1030,120,0,0,0,0,0,21194,1294,4,10,4,900,1226,438,0,0,0,8,0,1444,152,0,0,0,0,1446,20,50,0,0,0,0,0,0,0,0,88,0,0,480,66,50,12,1640,162,0,24,0,0,0,0.86,24,2754,900,72,22,26,100,2,0,0,0,0,0
neg,442,56,32,0,0,0,0,0,3994,29050,5372,1962,0,0,0,12340,0,64,0,5404,8392,39860,36784,17186,1836,0,0,0,0,84,58,0,0,0,0,0,0,0,17198,23180,0,1274,198,342,454,6228,31882,0,0,0,0,15062,16316,7390,818,180,54,78,478,2,0,62564,6,30,296,0,12340,648,8418,8718,,,,16580,442.48,62564,62564,61630,148,0,5874,61840,40378,1209600,1320,0,16,0,28079.04,0.0,11212.8,4,54,0,742,29112,7858,1836,830,0,0,0,0,2,6,62564,1092,18,2346,1298,4642,29920,1062,0,0,0,52,236,27924,14142,0,102,0,0,29256,214,166,0,0,0,0,0,0,0,0,678,20,2,10046,1418,782,108,1800,420,46986,74,0,0,0,106.72,106,12962,8898,2406,622,1700,6348,5850,1592,0,0,0,0
neg,40076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396688,0,0,0,2640,4580,2729542,2354232,561856,279842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295290,0,0,0,0,1396688,45736,270442,289704,178980,248980,,123540,40075.42,3295290,3295290,1102,0,0,80460,864480,0,1209600,0,0,0,0,2392174.08,0.0,621355.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,234,10,10,0,0,0,0,0,810,6526,21628,1690,0,0,0,11246,0,0,0,2832,5100,21752,19098,29594,2086,0,0,0,0,68,34,0,0,0,0,0,0,0,954,29700,0,1152,124,162,418,1340,1436,20896,1860,3264,2,19902,6154,2032,882,644,318,396,158,54,114,54278,30,20,16,2,11246,402,20142,9136,,,,28920,234.03,54278,54278,53894,107,0,5200,53720,30752,1209600,828,0,10,0,14847.36,3574.08,11323.2,14,50,0,556,7240,7958,9504,2574,2820,2,0,0,6,12,54278,1114,38,402,1008,2420,9040,15072,1480,80,0,24,74,16608,5928,0,0,0,0,16608,150,130,1060,4660,0,0,0,0,0,0,500,20,2,0,0,386,68,200,18,0,0,0,0,0,142.14,96,16232,4756,722,288,1800,1436,3270,2150,0,0,0,0
neg,6,6,4,0,0,0,0,0,1642,70620,11280,1624,0,0,0,32110,0,0,0,5104,7620,79422,77728,15234,2058,0,0,0,0,14,14,0,0,0,0,0,0,0,30626,54540,0,1808,132,210,458,1044,60294,18560,2654,6,0,44372,31480,5608,1862,1400,376,68,0,0,0,99842,6,6,268,0,32110,760,7508,7598,,,,14700,5.02,99842,99842,98832,205,38,9668,99260,85326,1209600,1948,0,12,0,54599.04,0.0,29315.52,8,56,0,1550,28644,13050,34594,7236,80,12,0,0,0,66,99842,1612,48,76,6046,4600,47804,22300,2680,0,0,18,24,35916,19242,0,0,0,0,57230,280,108,0,0,0,0,0,0,0,0,650,0,0,0,0,1148,196,149660,15348,0,0,0,0,40380,345.96,138,31704,10104,4138,1642,2134,2184,3306,29924,30,0,0,0
neg,29266,320,302,0,0,0,0,0,836,165194,1130818,885694,115360,14378,2032,1025906,0,0,0,3210,6962,1911668,1443388,600994,393106,0,0,908,0,1358,318,0,0,0,0,0,271878,1565576,189264,287594,0,1980,436,698,86424,1364996,853712,6066,0,0,0,848280,486154,169964,129264,103886,92670,146348,321958,15778,10,2516534,60,216,192,18,1025906,41244,310328,286180,304340,271460,,18320,29265.12,2516534,2516534,2506618,15885,758,4522,90040,2314312,1209600,77328,2,110,0,1926294.72,0.0,385598.4,0,0,0,0,13816,431970,873932,832048,144634,15312,2548,52,140,162,2516534,4086,564,5934,164804,179292,1455214,486874,17338,206,0,424,966,1801046,49864,0,68642,0,28,1949532,2332,138,0,0,0,0,0,0,0,0,25452,32846,5304,0,0,69826,9572,102020,22276,0,0,0,0,264690,1295.84,1384,411860,539694,365884,181758,346574,282866,158896,25978,802,0,0,0
neg,142352,842,386,0,0,0,0,0,34918,1189770,4080328,3253036,473062,34090,576,4899128,0,0,0,33434,53214,8043766,7056474,2687690,793192,18,0,0,0,448,178,0,0,0,0,0,78736,1775832,2175200,5036012,0,12924,2538,3230,3748,96108,8522336,391898,32914,84,0,3327406,2048722,961698,547854,369124,290322,263876,231620,152294,872864,10766998,742,92,2058,0,4899128,146548,1888904,795250,287580,329780,355980,249100,142352.52,10766998,10766998,10617010,54740,106588,92000,1066160,9071700,1209600,273194,916,292,0,8075810.88,0.0,985702.08,196,1258,0,2868,122042,712062,2935534,2840068,1357862,607176,367898,120270,420,452,10766998,17588,2216,741954,375858,606464,5986642,1292052,42844,162,0,496,274,1824058,2228238,0,691666,0,0,8115190,8704,196,0,0,0,0,0,0,0,0,73310,34110,8442,36166066,3893278,275142,53916,10848740,2008872,3782498,197610,0,0,141352260,4785.54,4994,1059582,1787704,1317932,475960,704938,478134,551990,2630750,58790,0,0,0
neg,30498,998,916,0,0,0,0,0,0,3098,190694,1095930,702154,68460,8778,968338,0,0,0,0,0,1849096,1609144,510578,204308,0,0,192,0,2846,310,0,0,0,0,0,68784,1091482,829318,79530,0,1774,1052,2028,110794,1433626,515874,3966,0,0,0,641578,475622,154036,114812,89876,83312,128194,380964,720,0,2360092,48,104,904,16,968338,26026,351622,155330,295240,,,210100,30498.86,2360092,2360092,2339844,15958,12,112220,1145520,2069114,1209600,63746,2,52,0,1761056.64,0.0,305956.8,0,0,0,0,0,32238,476326,883986,642244,31040,2994,286,1246,1250,2360092,2276,358,1092,50880,180620,1385994,430004,17560,330,0,1356,850,1753772,120706,0,3856,0,28,1779992,1382,608,0,0,0,0,0,0,0,0,14152,21412,4368,0,0,76932,13098,75600,7924,0,0,0,0,579640,717.6,868,319694,384182,285802,134720,237434,238946,196250,138612,133474,0,0,0
neg,17000,2130706434,670,0,0,0,0,0,0,7580,752370,512890,9344,0,0,581368,0,0,0,0,0,1155082,966370,199074,141182,0,0,0,0,1056,212,0,0,0,0,0,55972,883384,331234,11594,0,3484,210,400,644,11568,1265178,700,0,0,0,435428,321976,111070,77802,59146,59120,151690,65952,0,0,1354678,0,36,124,6,581368,18252,85010,112814,167820,,,26360,17000.11,1354678,1354678,1353964,6191,270,11042,139140,1282184,1209600,71062,4,68,0,1162103.04,0.0,115430.4,0,270,0,0,0,69878,603836,495854,96446,11612,3894,664,98,122,1354678,5406,496,14650,84002,146052,799684,229104,2790,0,0,976,590,1156928,42250,0,56032,0,172,1180200,1898,250,0,0,0,0,0,0,0,0,11024,18212,5072,0,0,55082,8146,2574860,258084,0,0,0,0,308890,809.2,1050,131834,402308,231012,93074,144642,107608,53816,36946,73066,7878,0,0
neg,63260,332,420,0,0,0,0,0,0,75234,1050674,2202654,543498,72272,14956,1951208,0,0,0,0,0,3364158,2692720,886358,603826,0,0,7786,0,1668,184,0,0,0,0,0,64794,1804222,1309314,780958,0,5528,2148,5074,331440,2935072,665252,14462,286,12,14,907318,710698,317076,272686,259340,262958,403270,823308,2634,0,4251080,156,320,150,14,1951208,64806,494860,389754,270720,223680,218640,166960,63260.6,4251080,4251080,4249600,39136,18836,57432,615200,3959280,1209600,143310,2,46,0,3544180.0,0,411522.0,0,0,0,0,2448,262762,1156594,2135642,379304,17490,4696,352,476,506,4251080,5626,520,27206,202360,117352,2575306,1004958,25532,428,0,668,584,3375900,64376,0,72646,0,24,3581420,1908,140,0,0,0,0,0,0,0,0,37214,87370,12242,0,0,113194,17990,490620,87918,0,0,0,0,30797000,1385.22,1330,438450,975308,652414,289762,503808,377460,266612,180052,270158,5264,0,0
neg,738,22,,0,0,0,0,0,0,7242,41062,16986,0,0,0,30002,0,0,0,1472,2756,55572,44954,32428,5936,0,0,0,0,66,0,0,0,0,0,0,0,0,2834,62456,0,1088,18,56,74,160,63864,30,0,0,0,33326,15600,12058,2524,804,266,116,574,22,0,89550,2,2,20,0,30002,934,18936,13102,1310700,1310700,1310700,31780,737.73,89550,89550,91558,265,58,8484,88960,65290,1209600,0,,,,39782.4,1513.92,22890.24,,,0,0,6490,16212,39374,3098,116,0,0,0,,0,89550,1168,34,642,2928,7070,50998,2450,0,0,0,,,,,,,,,,192,84,0,0,0,1514,0,0,0,0,848,100,14,14404,6048,1196,216,57380,6048,0,54,0,0,0,,,26050,8580,3154,1068,2196,3090,5556,15548,48,0,0,0
neg,1962,24,,0,0,0,0,0,0,6124,110350,25264,0,0,0,71394,0,0,0,484,1552,123500,102346,42134,10766,0,0,0,0,36,62,0,0,0,0,0,0,0,46762,94976,0,2014,1508,3804,6960,3224,111974,12250,4,0,0,77530,41568,13446,4316,2778,1212,614,274,0,0,166268,36,0,24,2,71394,1952,16502,25400,,,,41140,1962.97,166268,166268,160666,480,122,15798,165180,141934,1209600,0,,,,100039.68,0,40257.6,44,138,0,0,2078,17374,73072,41916,7204,62,32,0,,8,166268,1584,70,3742,11032,10468,39316,72150,3328,48,0,,,,,,,,,,350,58,0,0,0,0,0,0,0,0,1550,374,88,0,0,2450,316,254000,25916,0,0,0,0,963020,270.36,214,43108,16158,5512,2794,8568,9470,11222,44368,538,0,0,0
neg,38740,50,50,0,0,0,0,0,0,262706,877000,1103214,132922,9370,528,1052556,0,0,0,9182,13154,2073946,1789842,408608,262296,0,0,0,0,120,60,0,0,0,0,0,45812,1459950,674628,205350,0,934,172,454,49734,1490114,843556,776,0,0,0,750124,545404,200096,139784,108952,93486,131488,392462,23938,6,2492024,346,104,610,10,1052556,33260,246000,161758,213940,178660,,12880,38740.29,2492024,2492024,2495352,17860,9158,5200,69280,2385740,1209600,72008,0,58,0,2089110.72,0.0,295357.44,0,0,0,0,106990,334992,918988,867690,144608,9980,2360,132,84,146,2492024,2570,348,70634,140198,150130,1547010,457378,17330,142,0,102,132,1971120,125530,0,136,0,18,2108356,1028,258,0,0,0,0,0,0,0,0,17224,45704,7596,0,0,79912,13878,208080,101542,0,0,0,0,0,673.36,690,314742,402602,315310,149956,256816,186952,178368,158650,406624,15720,0,0
neg,29898,1116,854,0,0,0,0,0,182922,948934,600724,35216,384,0,0,663420,0,0,0,132284,183434,1467000,1439050,326228,106292,0,0,0,0,436,4276,0,0,0,0,0,0,0,955414,812766,0,1156,386,454,558,85552,1680042,32,0,0,0,284028,965602,319886,96026,43070,25526,17420,12770,3562,290,1926058,470,302,288,0,663420,18976,173760,151850,199060,,,123160,29897.28,1926058,1926058,1929502,7011,3606,69210,712280,1768180,1209600,58312,2,60,0,1639063.68,0.0,126605.76,0,328,0,33554,813770,767322,127700,20110,4988,726,10,0,0,54,1926058,3224,354,974,101186,72884,1043610,520110,25678,160,0,744,12438,305010,387926,0,13778,0,0,1651840,1894,652,0,0,0,0,0,0,0,0,11758,21998,3296,2574708,281178,63640,7614,37955080,3887642,1716780,19750,0,0,28897330,748.52,856,139404,282004,224318,77178,169272,506894,290986,77246,878,0,0,0
neg,29484,584,526,0,0,0,0,0,0,246,245328,1127182,273032,9026,382,776858,5762,0,0,0,0,1552570,1434966,167366,89510,0,0,0,0,748,170,0,0,0,0,0,43290,651360,887906,72640,0,2990,570,824,48242,1195850,403916,2804,0,0,0,293836,468012,157706,125876,110484,101378,147482,210878,39544,0,1720134,1476,1744,1794,6,776858,11618,81056,85736,124120,,,40580,29484.5,1720134,1720134,1712294,14576,56162,49304,507760,1655196,1209600,42376,4,60,0,1516715.52,0.0,135419.52,0,0,0,0,0,83724,457390,875752,223282,11814,3004,230,14,18,1720134,4140,234,27554,66950,57050,1009382,481774,8050,62,0,818,470,847416,416702,0,42896,0,18,1531076,910,164,0,0,0,0,0,0,0,0,6540,22322,3926,0,0,34514,7240,1156780,396922,1193642,462,0,0,840780,504.1,594,145908,251254,203214,91484,175470,214370,135302,126724,277816,33654,0,0
neg,60432,110,100,0,0,0,0,0,82,101680,1874204,1759154,46512,1260,0,1794802,0,0,0,0,0,3523604,3213164,603662,264926,0,0,0,0,134,244,0,0,0,0,0,0,1275482,202680,2304730,0,1682,276,462,29598,2636434,1113784,656,0,0,0,969820,1075828,620694,466098,363060,204704,82658,30,0,0,4127716,0,558,806,14,1794802,42536,427384,175702,175200,174520,161020,87640,60431.7,4127716,4127716,4126398,21436,28268,46858,493080,3782892,1209600,82360,0,96,0,3335422.08,0.0,445311.36,0,0,0,0,3336,451680,2170874,1058562,83650,10452,4158,180,4,30,4127716,4196,534,67204,289940,117276,2229014,1056024,18662,42,0,92,624,3020148,412590,0,58308,0,50,3370162,1914,426,0,0,0,0,0,0,0,0,19802,44524,11404,0,0,77856,12242,1041800,198396,0,0,0,0,40073750,1142,1160,478114,587160,372538,185754,499880,794144,620094,166346,78224,638,0,0
neg,57802,2950,2772,0,0,0,0,0,0,308,57244,2926244,1068186,84416,9522,1898278,3364,0,0,0,0,3341328,2480660,1087930,767008,0,0,27416,0,5994,454,0,0,0,0,0,0,1474870,2671050,0,0,3822,3574,10576,354722,2793320,978216,1690,0,0,0,1386418,998894,370830,256322,179266,131282,179066,643842,0,0,4429986,1092,1394,1570,54,1898278,65702,465204,617104,263140,318860,338660,158420,57801.03,4429986,4429986,4394662,30383,63206,72858,792000,4145920,1209600,128954,2,130,0,3466461.12,0.0,675927.36,0,0,0,0,0,2328,800102,2407836,885968,40326,8202,1158,1296,1300,4429986,5654,694,54808,337170,206184,1906754,1603272,31026,358,0,4606,1318,2616032,227534,0,46074,0,64,3501048,3812,736,0,0,0,0,0,0,0,0,44448,32038,5528,0,0,125158,19060,1311640,576130,0,0,0,0,3114170,1433.7,1636,704266,987156,484214,197902,382142,379192,326364,350286,333352,1046,0,0
neg,38,28,28,0,0,0,0,0,0,782,11580,4770,0,0,0,6912,0,0,0,0,0,17970,13934,10154,1438,0,0,0,0,20,6,0,0,0,0,0,0,17132,0,0,0,120,36,32,36,2742,13250,916,0,0,0,15572,1272,180,64,22,22,0,0,0,0,28154,0,2,0,0,6912,362,5918,4212,,,,9920,38.03,28154,28154,29416,26,340,2622,27880,17132,1209600,922,0,6,0,7209.6,0.0,9414.72,0,0,0,0,0,7138,6888,2976,130,0,0,0,0,4,28154,210,16,50,250,1586,4906,7706,2320,88,0,56,44,7454,28,0,16,0,0,7900,100,28,0,0,0,0,0,0,0,0,254,0,0,0,0,400,78,1580,364,0,0,0,0,0,82.62,80,10592,5888,512,74,44,22,0,0,0,0,0,0
neg,99054,2130706434,1088,0,0,0,0,0,0,8880,830458,5158952,294954,256,0,2806660,0,0,0,0,0,5860428,5452274,630654,341656,0,0,0,0,672,2102,0,0,0,0,0,1888,225928,491126,5574558,0,2886,914,2158,5850,352944,5928286,462,0,0,0,1797554,2379934,914894,510342,295864,169936,120644,104332,0,0,6491540,186,530,1038,2,2806660,61368,323568,305924,94940,113660,142000,40420,99054.36,6491540,6491540,6457466,30737,37970,31082,435760,6293500,1209600,195568,2,108,0,5418025.92,0.0,785127.36,4,612,0,0,42,102230,3487184,2517752,161186,20656,4450,0,276,284,6491540,5872,546,437456,476960,422266,4258250,685782,6340,28,0,998,2916,3427968,247474,0,9648,0,12,5536248,2938,258,0,0,0,0,0,0,0,0,26052,74014,31206,0,0,195366,49952,43670680,4637048,0,0,0,0,734460,1174.88,1242,827530,949994,744708,442792,1120702,880752,623384,357120,323160,23358,0,0
neg,45524,2130706432,372,0,0,0,0,0,0,2978,378174,1923204,620430,31992,0,1321770,0,0,0,0,0,2756178,2495914,296070,216642,0,0,0,0,1322,702,0,0,0,0,0,49414,1231840,1507914,167606,0,2336,250,396,668,22542,2929230,1352,0,0,0,1056402,493244,238122,204518,217148,277986,442010,27344,0,0,3052518,0,78,32,2,1321770,32508,157310,137990,103520,120280,,68140,45524.76,3052518,3052518,3067634,16466,2052,60840,628180,2956790,1209600,94042,4,72,0,2405159.04,0.0,548150.4,0,580,0,0,0,42750,530962,1588230,732996,49328,10962,1546,180,212,3052518,4426,506,21798,476340,201152,1873490,375120,3942,0,0,526,1554,2423780,0,0,25196,0,14,2427914,2902,364,0,0,0,0,0,0,0,0,18392,30376,10784,0,0,97068,19306,5004640,507492,0,0,0,0,5524760,826.92,980,569974,478804,350086,162942,281834,201570,170204,140978,506134,94250,0,0
neg,39136,794,562,0,0,0,0,0,0,58982,833464,1158324,603446,52248,4472,1322914,0,0,0,0,174,2399404,2093198,437180,230832,0,0,984,0,4132,470,0,0,0,0,0,61778,972482,1442696,233980,0,5646,796,1074,1196,13532,2687314,1378,0,0,0,844618,605444,226722,196276,187012,179520,192038,273882,5424,0,2837478,58,510,106,30,1322914,38428,208198,225860,182600,183700,,61300,39135.62,2837478,2837478,2827574,19319,224154,35824,408980,2710936,1209600,89242,0,98,0,2395666.56,0.0,309410.88,2,260,0,0,10088,251436,910260,1143888,369272,22204,3482,306,8,12,2837478,8424,802,67094,173656,117430,1654528,650988,37336,678,0,1002,1376,1242320,32016,0,204,0,0,2419712,2238,420,0,0,0,0,0,0,0,0,21716,40684,6706,0,0,88960,15158,2599560,988018,2670318,412,0,0,914500,1297.54,1834,336176,633370,393494,179324,384914,287190,219724,127642,147384,1718,0,0
neg,1818,2130706432,12,0,0,0,0,0,0,868,87776,76546,8166,0,0,90772,0,0,0,0,0,220808,206004,32562,6220,0,0,0,0,0,58,0,0,0,0,0,0,0,34260,139096,0,1048,512,598,1510,1696,153086,14906,0,0,0,96472,20556,16734,21004,9704,3920,2636,1374,746,210,253460,4,12,18,0,90772,1564,19532,12904,,,,31540,1817.62,253460,253460,234170,662,0,24720,252200,173718,1209600,3384,2,12,0,95523.84,59197.44,19231.68,34,146,0,0,0,12342,97776,59060,3672,454,52,0,0,24,253460,1808,118,5734,27938,13866,59430,61108,3296,58,0,14,184,99444,27650,0,94,0,0,100628,284,148,0,0,1440,61166,0,0,0,0,1286,314,58,50388,6684,1714,474,124940,12504,247784,56,0,0,721890,4.12,328,79842,21964,4800,1282,3876,7470,11848,42182,92,0,0,0
neg,718,,,,,0,0,0,0,48,606,46382,3050,0,0,17376,0,0,,0,0,42426,34934,136236,4258,,0,0,0,,,0,0,0,0,0,0,44224,4708,1154,0,1860,584,2158,2640,1544,41288,12,0,0,0,32418,13742,2760,670,60,94,280,62,0,0,178642,,,,,17376,530,126878,9250,0,0,0,135900,718.43,178642,178642,,154,,,178360,,1209600,,,,,40732.8,0.0,8160.0,,,0,0,0,612,35458,13510,408,98,0,0,,,178642,1202,24,2186,2920,2060,34522,6118,1050,4,0,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,,,,,,10032,7180,1970,1060,11982,17862,0,0,0,0,,
neg,8,8,8,0,0,0,0,0,0,8,1922,2226,0,0,0,1294,0,114,0,0,0,9016,7312,21414,178,0,0,0,0,14,8,0,0,0,0,0,0,0,332,3824,0,46,22,16,822,268,766,2216,0,0,0,2914,274,78,76,188,30,424,68,82,22,30440,0,4,0,0,1294,120,20232,1178,,,,21300,8.33,30440,30440,31840,21,32,2938,30280,4196,1209600,214,2,6,0,1456.32,34.56,1608.96,0,10,0,0,0,1304,2008,844,0,0,0,0,0,4,30440,1120,6,14,6,16,490,1992,490,22,0,2,20,1472,104,0,0,0,0,1600,32,42,0,0,0,40,0,0,0,0,120,0,0,0,0,22,12,5100,510,0,12,0,0,0,0.68,36,2872,1066,52,12,24,26,58,46,0,0,0,0
